nulo,Ciudad de Mexico,Aguascalientes,Mexicali,La Paz,Campeche,Tuxtla Gutierrez,Chihuahua,Saltillo,Colima,Durango,Guanajuato,Chilpancingo,Pachuca,Guadalajara,Toluca,Morelia,Cuernavaca,Tepic,Monterrey,Oaxaca,Puebla,Queretaro,Chetumal,San Luis Potosi,Culiacan,Hermosillo,Villahermosa,Ciudad Victoria,Tlaxcala,Xalapa,Merida,Zacatecas,Cancun,Aculco,Ajijic,Alamos,Amealco de Bonfil,Aquismon,Arteaga,Atlixco,Bacalar,Batopilas,Bernal,Bustamante,Cadereyta de Montes,Calvillo,Candela,Capulalpam de Mendez,Casas Grandes,Chiapa de Corzo,Chignahuapan,Cholula,Coatepec,Comala,Comitan,Comonfort,Compostela de Indias,Cosala,Coscomatepec,Creel,Cuatro Cienegas,Cuetzalan del Progreso,Cuitzeo del Porvenir,Dolores Hidalgo,El Oro,El Rosario,El Fuerte,Guadalupe,Guerrero,Huamantla,Huasca de Ocampo,Huauchinango,Huautla de Jimenez,Huichapan,Isla Aguada,Isla Mujeres,Ixtapan de la Sal,Izamal,Jala,Jalpa de Canovas,Jalpan de Serra,Jerez de Garcia Salinas,Jiquilpan de Juarez,Lagos de Moreno,Linares,Loreto,Magdalena de Kino,Malinalco,Mani,Mapimi,Mascota,Mazamitla,Mazunte,Melchor Muzquiz,Metepec,Mexcaltitan,Mier,Mineral de Angangueo,Mineral de Pozos,Mineral del Chico,Mocorito,Nombre de Dios,Nochistlan de Mejia,Orizaba,Pahuatlan,Palenque,Palizada,Papantla,Paracho de Verduzco,Parras de la Fuente,Patzcuaro,Pinos,Real de Asientos,Real de Catorce,Real de Monte,Salvatierra,San Cristobal de las Casas,San Joaquin,San Jose de Gracia,San Juan Teotihuacan,San Pablo Villa de Mitla,San Pedro Tlaquepaque,San Pedro y San Pablo Teposcolula,San Sebastian del Oeste,Santa Catarina Juquila,Santa Clara del Cobre,Santa Maria del Rio,Santiago,Sayulita,Sisal,Sombrerete,Tacambaro,Talpa de Allende,Tapalpa,Tapijulapa,Taxco de Alarcon,Tecate,Tecozautla,Tepotzotlan,Tepoztlan,Tequila,Tequisquiapan,Tetela de Ocampo,Teul de Gonzalez Ortega,Tlatlauquitepec,Tlayacapan,Tlalpujahua de Rayon,Tlaxco,Todos Santos,Tonatico,Tula,Tulum,Tzintzuntzan,Valladolid,Valle de Bravo,Viesca,Villa del Carbon,Xico,Xicotepec,Xilitla,Yuriria,Zacatlan de las Manzanas,Zempoala,Zimapan,Zozocolco de Hidalgo
Ciudad de Mexico,0,431.82480453691556,2191.6580253198545,1272.4200149681574,894.9457512605962,697.4593649897756,1245.2726951873046,695.8146955408536,488.56892751903393,770.8635027749543,287.7360443843613,214.39593544019402,81.74679052203635,458.9373458829202,63.21406879539686,224.26394194601772,58.08182983411139,648.662871419817,713.1150311811687,362.23606390375437,100.57603164589213,189.92039682985325,1137.4878450418528,361.009922387881,1044.349530802699,1614.7988121417113,665.2392591056915,477.85791123411036,88.32529837994389,226.9591944157915,1000.3122813657592,519.2671491456437,1284.6885729058793,108.83964282387569,448.14914765266315,1314.8782443233538,139.79048918253392,243.29959821056488,693.1745197885706,88.93245613741225,1125.2085223821146,1222.5223687045327,170.96562763723335,802.6420079798261,159.95549448989192,464.7292243755341,839.1867310976137,364.4278333437715,1509.3808680569596,708.7137055728167,118.0223876437966,90.1925359423491,221.52756704298992,491.98050157174197,815.4834383242745,226.93266419687734,639.9366499303529,960.7368745439949,216.41774601227021,1270.415352277993,893.6310805735872,174.57006793079796,224.61891961312153,272.79639578959217,118.19237103922839,807.0797371056026,1247.2591063850082,513.5058356439713,995.456945954258,121.36606889141181,99.89563590851365,134.42858398174022,275.8241294505601,120.61096238180016,799.195588617778,1301.5953254403535,91.62348051119301,1062.263328487794,589.4273187139322,343.6029760254951,202.4780395084899,541.2126383901733,387.00816405764544,366.6259050772724,605.2673486960401,1454.2337792471276,1725.2033302394489,70.1260163626059,1017.4387192416812,863.5838224644019,609.6487885596734,416.8053509623065,496.84258819497865,970.9931988646196,57.67359359776869,720.3758540497059,777.6540827895019,128.7685423385778,247.88054421121493,93.6399057995505,1130.2121241286675,723.8607577323536,447.985292589026,216.6832875074233,134.1720913657081,777.648568008416,746.3748725173059,215.76235422357544,312.8822789133488,740.1694464802117,266.0660925150314,410.8535292783455,441.9389951824692,508.77610210253937,88.50581068236784,208.04088087039673,743.1924444245932,172.34350243333256,460.19810818186585,34.30925770809955,400.1362936084807,462.00778165608693,271.63044349264896,621.2658820352079,402.5228445242396,269.24298617233563,314.79292976058946,674.8683363476018,683.3739849570853,962.0565020285347,663.9870053121955,251.28181661865085,610.2023686795039,493.7541663515958,699.1726880935033,112.93309602921707,2276.089111274533,135.60712251274492,34.75189108917946,50.23697500311705,522.4740781816167,147.90795460521565,139.11244268732807,509.7536580808703,171.37048127493918,54.29798644424816,122.3590327448755,101.66934966094936,1237.0967601453397,93.86990506295187,74.24138280685723,1216.4964004013016,263.26737806015285,1143.614506404642,114.22869583407181,760.519355584879,52.23360832171661,216.38545187795515,149.24012370124848,216.88004411704253,231.99629086850146,128.87787650904752,67.97485712935546,148.39103962044376,175.05124868199215
Aguascalientes,431.82480453691556,0,1762.4322585642417,857.9654873684298,1242.216571223242,1119.8475157039925,841.5331361240832,416.9989375329002,329.49629881016756,340.22184964976265,144.4114512136835,563.4954722473104,417.8719881257128,183.81925591368633,398.3817679699034,268.1622952890515,458.4570056782062,272.0248356424324,486.80515538146824,792.6603935179342,530.0768764311626,242.612919730707,1507.1835769144025,139.06318574569156,613.6938662477054,1184.6606396072486,1068.7281605231033,382.4952173320276,509.4404988858263,617.4652524112391,1315.1516826253146,103.04710015254246,1597.9036908805674,323.13997544869727,202.78210319094043,883.5193958309347,292.2843615838151,339.62006012608305,422.9347713587987,520.7267438285694,1492.3372814517777,793.9148702552864,275.0881595387789,547.840803021476,288.7080890906219,44.168126427779,575.3193571881096,796.2460025239483,1100.040421522221,1131.0541526668742,498.0085453467656,519.9894852393255,617.3091399963722,322.6885041467668,1237.7503877549175,204.90311895500338,278.7768961175103,530.0564137481852,629.6296038387978,846.0243875298046,568.1301385874526,537.2101682362934,244.2461850410825,162.1120457243399,322.6384422994531,386.62184175257,815.474535610814,99.61188695613889,740.093729605577,537.2973743280484,428.83348395173,479.451728108365,705.9191376457982,321.50875570792067,1177.0867916176744,1610.3669214537815,434.28652044084384,1378.152729352512,237.89132899777002,116.26447297189449,300.9758300297896,111.19964227939302,214.58324878288832,69.61860487573743,432.474700969605,1027.2175324560953,1300.157129957211,437.3596435673448,1348.175546984104,466.6978052864463,299.26648490547257,231.37358777292442,917.8943452912058,671.1716836618269,405.6401027732042,328.0689432490351,597.2839039801049,327.1879627081767,200.19435466967442,413.7890678023283,698.6297955098788,294.48160697343803,81.14251157686327,637.3118506935303,465.75227770370776,1183.6023505102594,1139.3209865288798,540.0620530303972,250.60159890096983,395.60896259594927,273.10775008325743,87.33276399935424,44.75248162460344,247.3717387513811,423.0947896834187,236.65390042239875,1163.2365959078852,302.433075201534,32.099793968936034,430.9692037159735,831.3788396366518,174.00106088816082,699.6822100865381,292.8262026098914,818.7447707498236,283.86724515295816,161.174526943514,450.1853478246564,344.4913759684169,1270.7119789634526,238.5094528381175,307.74296591957375,310.7683056321974,263.7368344771759,1110.78711183994,464.3677252740001,1845.4022287392086,313.93248899394405,400.1348348971943,463.19289892673635,194.42767402793098,291.61169714956657,519.9592247497737,129.0662893600499,547.4789107473349,474.44269862206716,319.4689685736162,501.9439373434569,832.0785861487906,437.8888222658591,368.10344279460924,1549.1267476784217,261.6196149012062,1465.6305305217718,375.08578778555636,388.1137923356401,379.60504902350203,614.1447308301846,484.23905981469403,346.05363015105087,221.65042506708554,499.8086772867051,435.77866822160473,327.4573905412308,526.8144357632691
Mexicali,2191.6580253198545,1762.4322585642417,0,1068.6523431750052,2850.7333541194403,2853.672618904529,999.4154509562862,1614.3226184581113,1891.682301050812,1422.2340537077746,1906.5390718256112,2315.247214241945,2163.824734070918,1804.636839402429,2160.8049865311823,2017.7496622667143,2220.882865268536,1616.9943344210117,1669.441635648399,2553.828924240025,2286.7853552587876,2001.85770194838,3127.747174337627,1839.6795700127107,1170.6251774939574,578.4145833172594,2775.6311818913264,1874.9083103549747,2262.936374272229,2347.472385368657,2860.873342038624,1672.482988205805,3100.1742098813424,2082.9766346381693,1827.6959920650781,882.6535207560511,2053.4948609283874,2029.9961123157157,1625.3047029267552,2280.380769027784,3109.328236853214,969.1357418949976,2025.3104023947478,1593.1982042711513,2038.0710265724772,1734.8172738799485,1563.1976278420464,2554.7958704579532,752.3266613299766,2864.5136676263755,2238.8078870679565,2277.10212193144,2350.4079067602393,1881.5757630818578,2968.486164674209,1966.1279942815625,1639.7366151666731,1250.3872654256418,2372.3195354396935,925.3495487521903,1433.294270442676,2264.6121484900464,1999.3806785670304,1918.869251517893,2085.0706341000378,1425.2757020832591,955.2168495771465,1678.3201630305637,1519.8559545775877,2287.1082019261216,2169.543843216794,2211.8066966600095,2460.2910537722296,2075.219842568703,2839.22324147833,3102.112187042825,2195.2998257713007,2916.160724042532,1681.2081978521503,1865.5623566828178,2024.3964639873066,1651.6162220819388,1889.1228789402035,1830.6221778264414,1769.3767885495938,836.4217021050756,478.385339694513,2199.5226089468124,2916.056897421135,1353.8312320428872,1710.2593149120785,1876.3007507812329,2679.791771346995,1436.650361459633,2168.0722362856645,1545.0012877676934,1717.0822056242182,2088.7762729781502,1946.631732913239,2156.834164433979,1079.188439887253,1468.3075262159712,1765.2870952927756,2384.6150547492593,2196.81838208923,2888.1270357181547,2826.655966126951,2248.585366886747,1964.2492151021538,1514.6621293251649,2005.0492931677056,1783.4616914749981,1749.7193850765996,1736.1182384300173,2167.078629826628,1997.9581359378212,2891.793720326169,2040.183968088226,1732.682087931125,2186.3285284521244,2591.696622649845,1795.417821867379,2461.71226158822,1685.5186187820073,2579.977657904303,2012.0536749662556,1884.3633952483513,1686.3772327110873,1640.1941043180007,2813.2964559951674,1527.6766674994515,2039.3577575769257,1721.5924751015732,1826.5210538882845,2827.4789473712435,2224.128197705821,111.29101579239168,2064.01997429207,2158.559185653133,2225.4087385630864,1739.360112068554,2045.9073068080763,2257.747570708688,1714.7341606362297,2279.18464680601,2236.447397776692,2081.891301340562,2248.9433258329673,1141.8072540925943,2198.764628816297,2123.2959268499258,3095.3615548030907,1997.5106787852615,3002.3520005962923,2135.0884870421723,1470.3524166592833,2139.8111967452282,2348.6999272402104,2211.7261799923776,2049.536402194721,1980.2624022362666,2237.1702781590943,2184.5942750330523,2067.470374925127,2251.4208164252905
La Paz,1272.4200149681574,857.9654873684298,1068.6523431750052,0,2092.10266369199,1969.6299647767773,654.1060985727343,951.9694824299744,871.8028919499081,573.0813621653464,992.4444526405863,1340.448627516179,1272.3313467801804,824.7998667434256,1225.475587910501,1061.8604490756757,1284.3429855054553,627.8625561901971,1044.4608125712925,1617.2152051499131,1372.9942563978695,1092.2431262496823,2361.360472804321,979.614760043575,304.558952594394,555.2212417352198,1925.7240195716925,1135.267197724582,1356.760476633364,1473.8370952297437,2151.578210393617,803.7839245999878,2427.9482025711272,1168.1657665814055,842.393008122068,349.611945258399,1135.2607790949364,1190.0253059247161,965.9539214685819,1358.5203211425958,2345.9201286206776,411.7902138466888,1130.7299091661405,1020.4143715346598,1144.3979117277188,817.7560549711889,1013.4738354814854,1628.6119222847494,731.36347644079,1980.8838557614254,1353.028002171535,1362.6125331778492,1472.995713754854,862.645035996052,2087.7166216879523,1052.4703340593856,641.9701121319974,368.3220248502567,1481.7524729723991,482.5578739867925,885.5856176448414,1394.6256791706448,1052.4666408746882,1017.5387020331549,1154.9300352528871,471.4107500859563,305.48580134662774,810.2918251187699,1093.5824970764093,1387.0283005406543,1284.900015172317,1336.651659536324,1547.3352705614366,1173.9740182775956,2034.1325962173785,2437.7511274218655,1247.320934212169,2213.7395462034815,691.1444376837367,929.1165483221606,1158.147211436466,765.3879625736141,907.7437936216052,913.2785128056884,1089.9066541639572,232.24028617353062,723.9546798891208,1257.9578565114307,2190.741807150299,678.1941704080805,695.6436097744576,886.1677458645897,1717.7556087597573,972.079729993493,1233.196704549988,553.9696735306547,1149.6453895191003,1149.8770792186253,1057.9851546455254,1269.394681646475,283.8003693315335,618.8015617550257,825.3497590043457,1486.6748657039275,1323.2237106337343,2040.4044623842829,1997.2758639604174,1397.7413456677773,988.1603199309122,832.9989130656734,1035.0161917789646,916.004188369755,866.6526468642238,959.3599160362999,1278.2262383887896,1064.4558556555844,2014.7363018696149,1160.2885780082895,837.1638755296625,1278.6033327867292,1658.1475009484036,818.8659804601836,1521.9836131823558,675.2833809820098,1616.7767149637687,1038.5591842938206,1014.150932601728,1035.6561265420075,618.8299207644677,2105.386907210956,680.8044257073797,1065.1849161885539,702.7893569704588,820.9109028602237,1966.0224486362874,1270.195609075204,1121.346965451776,1168.747340703845,1244.6928293119295,1292.6645040364426,757.5410200967463,1144.54609035703,1375.58636991024,762.7360981474014,1404.1818884022682,1305.2125523105497,1150.9398731381973,1354.2147576329544,77.65543064531647,1250.0398323188579,1217.8733598998665,2389.562737647564,1031.3112287295244,2302.4418741480454,1187.2463279264314,769.8102841279054,1221.3951541618162,1469.4882790532688,1341.9460584944738,1200.2956513266952,1041.147139995921,1355.8080844608528,1288.4552689701593,1184.9020603213798,1384.542953133576
Campeche,894.9457512605962,1242.216571223242,2850.7333541194403,2092.10266369199,0,438.1319105284626,1851.3264927292537,1239.164763727684,1383.199580344773,1528.9899423745312,1124.1874257204508,977.8499577836543,858.5997966543332,1334.6880683246545,957.1769824442551,1115.0836955523475,916.4687705014187,1504.6100864085263,1181.4588965206717,722.3630483625753,809.6666061614211,1032.353000363468,277.4496090026661,1113.4524121069114,1817.9713103584506,2306.7085888731203,325.9076246695876,988.3456803842588,809.0436913755055,668.0284022069545,156.6723390453154,1288.318906486738,404.00901976542247,972.9112136596706,1329.3397603672815,2038.1762814561507,1004.4027805878841,903.7864834109424,1227.5083402434414,835.1464254916341,259.627365543205,1925.5059252268795,985.6251944363373,1260.6327392625103,972.6850060719953,1285.179600286385,1292.88970380956,683.7838786655354,2104.367551852707,436.1006911067234,783.671969322277,818.5879021969073,673.9665472900676,1386.2602582916286,434.8750779587134,1070.7538595664673,1503.1487615642095,1738.3273870353946,687.8653709853313,1946.1726204123904,1418.1047028637433,730.4930363701445,1108.671883924545,1092.6804789670232,1003.5521390743552,1623.4150298833545,1985.2001907369563,1281.8117208476012,1371.2043583914854,775.9491757090453,840.6846269851414,786.2106694471846,690.0669435959915,953.3490728341699,155.01562144284932,424.9621716089814,965.463651912646,199.17825145269683,1454.2130319493388,1198.5096544806593,942.9644048478169,1327.2565564298036,1273.6445296666702,1197.6377757444807,1082.7454852890098,2235.1357663083254,2373.0614422282765,945.0492120452933,133.86576734353343,1516.5722646802865,1488.9542279645152,1305.1172418785459,788.507843937851,1428.3202780893732,950.6278211719176,1568.144695642501,1145.1641665338689,1020.5297392825489,1047.9604898675195,856.9395077790375,1888.649598187404,1480.6700924367992,1291.970998918126,697.5874675839265,796.5624398700131,301.3341403203314,240.7625983382308,710.9061535615244,1204.9453671721844,1346.6198954340643,1159.6474114583111,1176.9474016063477,1227.6790968098182,1150.5861844765066,850.7438328650876,1081.2824186977575,410.8174162444483,948.4213490181105,1259.05866669759,873.1608377669627,695.4094663135369,1334.8492670333735,776.9231843585676,1495.913029257173,819.0735309144089,1163.6713283415538,1081.8546148106063,1164.6571516758097,1557.150264645231,155.86224551197304,1416.6173536477738,1146.2199362418728,1492.2863915650737,1382.0407383106324,355.30190453806466,963.0403164701082,2950.0550065571806,952.3942368558603,908.9534988872674,903.1991806626927,1390.651272719653,979.1029070214292,760.387741183108,1356.2338157866623,727.8044246623787,891.308048195661,1007.8754590609069,794.1609931880257,2072.2240300678427,965.1448005090413,920.3226853102077,322.9688285326296,1155.454013216567,260.94788148413386,1007.8025634818456,1398.938888493323,933.9825444637266,679.3715678476117,776.5317925385027,896.1669096004197,1107.3357594119793,776.1793504533002,850.2035054194671,927.7894349447,736.1975291532423
Tuxtla Gutierrez,697.4593649897756,1119.8475157039925,2853.672618904529,1969.6299647767773,438.1319105284626,0,1872.324132046394,1264.72596213334,1156.1035975815223,1450.1004108794798,979.4012484638772,685.0873770359037,702.1846883685745,1153.4526633976993,747.51413830751,914.7516657957908,691.0671488697545,1345.7647734386173,1237.677993924818,386.40510051307945,596.9260133628648,879.2478878895289,546.602512494422,1020.0385879751753,1732.5927656976232,2283.6432404552625,139.49836229631418,999.5439873612572,613.0129716944648,507.754704865133,594.7658768632795,1195.1034876043977,810.53268840295,801.7360291752293,1140.2495584044736,1991.162252611398,834.519536378051,823.6938694508348,1256.4813013966823,612.9028462632174,543.1716522530637,1890.3866206690504,844.9647066293554,1328.7482788273883,831.4169938072979,1156.596360117745,1365.541729264921,360.3466872584079,2136.9090947439267,11.254786135346535,622.7973167994674,607.3215192844588,505.9196649974001,1161.963960203453,118.10614253712515,918.6497144507465,1336.064191088588,1649.093754310328,490.2284636027146,1928.535515949059,1465.0918384989186,590.6372163159366,920.1020954442771,957.7452273020413,815.3982790477266,1502.3516448581013,1927.4715409701992,1188.8072179041358,1485.2225699415014,583.3752106243018,692.6023428843862,645.6465204128393,425.0401976737629,798.5972894271955,283.2600043753585,834.7863194245284,733.510208309704,633.3987204881549,1285.6028368664975,1040.5150013925509,833.3151628394376,1224.2672220320442,1076.4622435966664,1059.0543994882355,1123.6706094349997,2147.0215517026563,2378.6503368920057,719.1736607346795,562.7636702880401,1501.199025895207,1300.0456100753163,1103.6182218898139,387.3426574497215,1508.237162187397,739.8271193476261,1417.7939298569506,1244.1243908068805,822.4696036120396,921.9147143208548,706.9767069665319,1815.2368172778536,1401.5007229289843,1144.462863475359,483.3670656062843,660.3371987364867,146.01268024777121,198.84337381993302,605.2453211564758,997.5944050694678,1348.1048268508996,949.2137548473585,1080.1284287217495,1121.309053699478,1119.2156940765442,697.339403341861,905.4947370174946,49.882265669865355,822.1373458411243,1145.2058694695115,691.4139222285929,347.01874657708896,1157.4470700542383,473.13134869429877,1314.0160860115452,449.849630504836,948.7600182978612,977.5668501441131,1209.09935575492,1375.7507963912194,587.6635633515012,1338.373038373276,924.8772774449732,1298.6110679198423,1178.4419835569406,85.99811723062305,717.186857688495,2943.948775030111,805.9810078739508,724.9761523439457,681.1939687160225,1218.4793795055832,828.4381947524128,601.7958144079395,1206.9006025943827,577.2685632914493,668.3637577514354,819.4771959618797,617.9227274448908,1934.444119543658,731.505106908182,753.0541893927705,707.9386720417681,949.910409051417,677.0308011492557,790.4157224913614,1386.426252748718,748.2479225233029,508.30247840430826,644.1120183397616,804.5815850307956,929.3273390572136,622.329862043528,684.0928957759734,795.5205718986832,603.3129849659098
Chihuahua,1245.2726951873046,841.5331361240832,999.4154509562862,654.1060985727343,1851.3264927292537,1872.324132046394,0,616.5686346249186,1071.8353695571375,531.6492960553114,976.6532361628625,1403.3630373421663,1203.7277232583044,944.1393492384315,1226.5283783276436,1109.6842668758436,1284.016970113591,802.1298146002193,670.2233613943245,1603.1256648524948,1332.7847550734339,1061.2759440228103,2128.3869098619784,884.2822555549524,445.41067531989023,481.39608919056843,1785.9522957160698,880.0664021937978,1305.8621586377078,1372.8412902141984,1864.1562239033572,740.244894231579,2110.1200962222288,1140.1179077393786,970.0845458060627,333.8171920705488,1114.705759449984,1054.3901196515485,627.0747441879925,1331.2592360900562,2110.0067124894467,242.4772642169537,1074.3801149196572,596.5289222622631,1085.8487854778064,826.881620475332,568.7003529504124,1598.0424534997067,265.51167474522117,1882.8765365173163,1272.8355079022924,1323.9040682067794,1377.1374287850376,1061.5664536107317,1984.601264116479,1030.8343447255004,830.8490955068849,473.85163072258047,1403.7845853438023,181.72171152669227,434.9168056835973,1291.1557640695678,1085.4237312052355,979.6697548545421,1152.0338608950094,627.5444443135488,351.35563837423337,744.8445339646702,558.2159169343644,1325.9598145161353,1205.925141905885,1242.2884404336671,1499.4688869804277,1124.9007366680416,1841.9069837331983,2113.51787214261,1268.0885682555445,1920.4728705542457,853.7427647489,956.280897442765,1059.5352915498847,734.0439844352413,1019.0798199150686,910.7240870363726,770.4864786337455,596.6790881797705,522.0270199851653,1267.354670233797,1918.1653286519718,381.712511077498,910.9189808052987,1017.8181939022392,1742.0984577116592,454.6011390278012,1233.0510008800097,750.9272383672941,724.8184854812974,1161.700314764406,997.8342303139278,1195.1021630060884,395.4581860564475,564.0344395307153,871.5599059296898,1418.9765332389256,1227.227991963711,1896.830824451421,1832.5443968887948,1268.8495916592829,1080.1892822611699,524.2305926870491,1110.9806510514277,837.1078488310396,816.2614290743594,755.3623305865656,1205.5514665423561,1073.7874216782782,1907.75711956486,1080.7830688070642,809.4923957273891,1233.5881067104758,1638.0049563644686,932.6624526247915,1516.133771329002,884.4203740754288,1646.5130369479114,1120.7102655023946,930.4877455965498,687.0584215154213,866.1092466652726,1816.4798402015335,607.0754115183197,1146.2101245399472,926.696576559363,994.6132135082992,1839.9593242967073,1299.787146039083,1099.3428224842667,1111.096634816478,1210.7383669087242,1285.7586082696002,891.3685722200082,1097.4481896823788,1289.4756945131437,839.79615551493,1307.2058470409597,1295.2375602447357,1149.6294364386672,1286.7147060110785,710.4576065720165,1271.9100882060275,1172.5609329558595,2100.2067400168944,1100.5034407646149,2007.443884891345,1211.5731110490672,489.06621824709555,1195.7563395635336,1376.1874625437015,1240.0265686942898,1076.4620287128212,1061.8066150391544,1269.3194311416964,1225.8390097839688,1107.8594749432968,1277.2177420893236
Saltillo,695.8146955408536,416.9989375329002,1614.3226184581113,951.9694824299744,1239.164763727684,1264.72596213334,616.5686346249186,0,744.3432874440596,403.4375611729743,492.24252331272595,890.3332060162957,635.8623283661506,595.4205187574862,697.2602444653998,638.0905984195614,745.8090305695533,591.7201422092728,96.14066215350519,1030.809662662991,766.774645891546,540.9698986532237,1516.6077504779719,365.5132376755459,648.5218629509569,1068.5575165353355,1172.3632936889494,265.67701576754837,736.8566676811986,777.7454987540436,1262.818667217787,337.11383210023973,1521.7900205549017,605.8428901092809,617.092087901044,813.0553874156744,590.3622372232882,469.2976406421968,13.988270526891524,772.1880614317923,1498.602299207276,695.8838728977919,533.3225761597895,130.9478199870823,541.1344418642875,436.56823469542985,159.2283731990504,1018.8927715394541,877.1795706122443,1274.9880868515454,692.5565418849899,759.4801532633235,783.6558618124482,736.835348974266,1374.537070047219,525.240395071751,614.1188262041687,586.1377024296252,815.6216260947328,708.9214351249212,203.07893094208936,699.675876941771,608.3015553135264,475.99388052087477,632.8049718770314,563.4520201297755,770.1315385770464,335.91661160680815,324.9744092732954,750.2811944425264,632.4070026603005,658.0883265393682,918.2036492398146,579.4660666959728,1225.4186996139692,1527.891700797362,745.5288425283039,1321.4980938483695,596.7530003538188,516.9967357384008,494.1056797551828,370.72569488476694,630.7108361360985,463.96121727453016,156.884495948901,1038.8963076842908,1135.977270058122,737.5005856860295,1313.1390911843425,289.8396066285829,670.2156078145214,648.3581506934794,1180.2032611311413,276.2827092413809,702.0168738529158,602.343997701069,213.7905436214733,651.0410533811964,471.46034499720633,625.179526323773,695.799745043111,372.50107110279157,491.000772174975,834.0571044191432,643.5372185900843,1282.067511987237,1216.5079417704048,669.4448211315207,653.6679439902522,120.01900473220712,661.9181285833544,354.2591113321767,373.0004411992668,194.69310527654255,635.3281651873857,581.0244224827246,1297.8636891735898,523.5207148158788,393.33391249551835,675.2357519828008,1061.293961918813,584.3356703137555,952.9637532072454,653.0166477306686,1092.6506980631668,674.1010891998444,405.2981013816901,84.37913485365146,681.7857394812037,1215.1320401695561,334.7441502771961,692.0259211902929,685.6289540709508,673.5559611390761,1227.718162518794,778.4796218862507,1712.0162101533533,562.4979420876624,661.7366864544417,743.3233483142446,584.0622184329924,558.198873149272,705.2616586448223,508.5748338521578,717.2681435337206,749.8199967607442,631.9762624508629,711.2303808397634,960.6804919488806,749.5163246294529,622.0342627862891,1501.499195094095,648.7493763007901,1409.8102465630573,700.5307928760319,182.65309943852225,654.0056682610204,783.687828566385,652.7117398154555,494.6510663147345,581.2492000036235,686.4728863197067,658.7196493583978,547.7794126976132,685.1174678616474
Colima,488.56892751903393,329.49629881016756,1891.682301050812,871.8028919499081,1383.199580344773,1156.1035975815223,1071.8353695571375,744.3432874440596,0,540.9814987042837,324.89372413997154,483.4946815681761,529.7512061419737,149.5925404198989,427.21631577039176,270.2080386417978,474.3514735688434,279.7213753855307,816.2980409290195,778.1375993495677,579.4883357006025,379.1976855838146,1624.6784767933138,431.75940906718114,725.4981402328561,1320.1799760313525,1144.5008287491091,688.1982760868497,575.7039149209266,715.4674444971457,1484.25345028956,410.68883356328604,1769.5543971139236,417.2602050032388,127.26352223798715,1017.6299362779353,389.18570315878503,557.3477769253802,751.0361226523021,556.8586246339958,1612.801995556372,958.065022075464,429.1157504645402,875.265406112548,438.87915727417703,308.1124992051329,901.1277061295187,797.8149381626698,1309.5818394661128,1167.1419742097526,600.4026202988529,569.7513581564702,710.0756503554372,10.412082463876127,1271.413678671732,350.52258204706845,254.1773544753726,651.4670759164917,701.5863068362055,1026.880761421846,878.1636219022715,655.1773158181769,282.4014515038578,360.73762903425904,381.6748498409332,472.81408663322316,942.3162329177898,410.7448855113918,1064.2789587527402,608.9877417441595,549.4630632287616,602.5497030443244,735.0194934620843,444.4211136203926,1286.2402904649723,1785.6244438563394,427.4879562014937,1546.7513573973297,220.26227437201922,257.4977999314478,494.9356902664586,386.7142437197616,134.50798306477455,300.5229432356999,757.5620397511021,1084.937396975611,1460.7025682567564,445.19707438414434,1504.3049534544657,733.327221893472,181.53420939137476,105.34328651561277,857.8284220074207,986.5185301740834,434.127356582218,347.97964932399395,926.1312561352793,363.0490682049172,402.66671587718855,533.7422391403481,817.2064686283557,514.4338393298672,253.36887811181515,697.1897254487577,594.5529707027591,1253.5314731018475,1229.6927805665352,683.6677302634859,181.1451788823968,707.3737375801314,223.95568818519547,406.8620679938538,374.24018602607373,575.3638542518951,538.1483408443585,316.6682922567691,1204.654981449759,472.62133890854517,351.09076805909086,510.2761459234791,819.5816108557186,161.15607097245035,685.479650568383,206.20505612334853,758.487422698185,219.52942675611865,421.77790903441354,779.6144516211226,254.78808719051395,1444.3292996242092,488.7543168073073,238.02239313737735,171.18079101941703,78.47415154373697,1171.750994348695,439.7987265404288,1961.1993255196262,451.27236294115716,474.7463385278344,486.47592470813964,183.0688931755823,425.2991461803375,623.4249645068709,248.98919244387628,656.1343673333652,499.1357824516367,377.43235624053034,589.0385918550652,819.8235564292202,428.8296146158315,467.9619870919865,1704.1146347299955,229.36979445056215,1629.5782392473543,377.5756777531681,685.184368305379,449.92043315848457,704.8826038103209,614.2816566764236,548.2308131365958,292.1932188335651,608.743303777865,535.0129447014077,483.2860724582779,651.4111084025645
